Transaction ID #,Fech@_Registro,Nombre Cliente (RAW),Monto $$,Categoría_Producto/Tipo,Score (1-5),Notes & Comments,¿Es_Fraude?
4685.0,2020-07-14 04:00:00,Cliente_4684,$777.75,Juguetes,5.0,,0.0
4686.0,2020-07-14 05:00:00,Cliente_4685,$399.19,Hogar,4.0,d s e k v w y b c t,0.0
4687.0,2020-07-14 06:00:00,Cliente_4686,,Juguetes,1.0,d z b x o b j f g p,0.0
4688.0,,Cliente_4687,20.61,Libros,5.0,a j m q x v b z h h,0.0
4689.0,2020-07-14 08:00:00,Cliente_4688,548.81,Ropa,cuatro,c u u l v o t j o g,0.0
4690.0,2020-07-14 09:00:00,Cliente_4689,976.02,Electrónica,dos,d z p i q d l c x m,0.0
,2020-07-14 10:00:00,Cliente_4690,$375.44,Juguetes,5.0,w e i w u p i a e h,1.0
4692.0,2020-07-14 11:00:00,Cliente_4691,363.62,Ropa,dos,t x c n z d i u q b,0.0
4693.0,2020-07-14 12:00:00,Cliente_4692,350.65,Electrónica,1.0,s y q z a w h z q d,0.0
4694.0,2020-07-14 13:00:00,Cliente_4693,$525.34,Juguetes,5.0,f z e c m i n m d r,0.0
4695.0,2020-07-14 14:00:00,,446.26,Ropa,4.0,f a a c f u d g u k,0.0
4696.0,2020-07-14 15:00:00,Cliente_4695,$881.12,Hogar,3.0,l t v h n e n m a x,0.0
4697.0,2020-07-14 16:00:00,Cliente_4696,$510.47,Juguetes,cinco,p b v h l a p k k l,0.0
4698.0,2020-07-14 17:00:00,Cliente_4697,512.68,Ropa,5.0,v e j q y s w y i p,0.0
4699.0,2020-07-14 18:00:00,Cliente_4698,146.99,Electrónica,5.0,b z b u m z h z i g,0.0
4700.0,2020-07-14 19:00:00,Cliente_4699,$982.91,Ropa,5.0,v i n g h k m s d r,0.0
4701.0,2020-07-14 20:00:00,Cliente_4700,$257.47,Hogar,cuatro,x l i g m t f v n w,0.0
4702.0,2020-07-14 21:00:00,Cliente_4701,82.63,Juguetes,cuatro,u d u e m j y g t q,0.0
4703.0,2020-07-14 22:00:00,,666.51,Juguetes,3.0,d w t u h l h q q e,0.0
4704.0,2020-07-14 23:00:00,Cliente_4703,599.41,,cuatro,,0.0
4705.0,2020-07-15 00:00:00,Cliente_4704,420.99,Hogar,4.0,x f z e z d g u i g,0.0
4706.0,2020-07-15 01:00:00,Cliente_4705,427.97,Electrónica,1.0,j k v z u n z t v u,1.0
4707.0,2020-07-15 02:00:00,Cliente_4706,787.21,Juguetes,1.0,r h x d a u f s o c,0.0
,2020-07-15 03:00:00,Cliente_4707,203.76 USD,Electrónica,2.0,g q q b p x r m a x,0.0
4709.0,2020-07-15 04:00:00,Cliente_4708,822.05,Ropa,3.0,w c c t n q v f j p,0.0
,2020-07-15 05:00:00,Cliente_4709,652.26,Electrónica,1.0,e b j m s k b u j x,0.0
4711.0,2020-07-15 06:00:00,Cliente_4710,$424.78,Electrónica,tres,l q a x v p u d w j,0.0
4712.0,2020-07-15 07:00:00,Cliente_4711,463.45,Juguetes,3.0,b y o c a p g f a l,0.0
4713.0,2020-07-15 08:00:00,Cliente_4712,264.08,Libros,5.0,f t r i o d q q o v,0.0
,2020-07-15 09:00:00,,$754.59,,3.0,n j f e k l t s c i,0.0
4715.0,2020-07-15 10:00:00,Cliente_4714,517.75,Hogar,cinco,c b i w n w w z h g,0.0
4716.0,2020-07-15 11:00:00,,$327.65,Hogar,dos,z e s h p a j z g j,0.0
4717.0,2020-07-15 12:00:00,Cliente_4716,600.09 USD,Libros,2.0,c y n f x n t k h s,0.0
4718.0,2020-07-15 13:00:00,Cliente_4717,995.78,Ropa,dos,r s v x w j h m g u,0.0
,2020-07-15 14:00:00,Cliente_4718,$440.91,Juguetes,5.0,h w d n p u e h v l,0.0
4720.0,2020-07-15 15:00:00,Cliente_4719,921.48,Juguetes,5.0,o y o e u i r a q h,0.0
4721.0,2020-07-15 16:00:00,Cliente_4720,351.57,Ropa,2.0,d a h p k c v m n u,0.0
4722.0,2020-07-15 17:00:00,Cliente_4721,$64.19,Ropa,5.0,j o v a j s o j d t,0.0
,2020-07-15 18:00:00,Cliente_4722,212.2,Libros,4.0,p w f o u y t a t q,0.0
4724.0,2020-07-15 19:00:00,Cliente_4723,424.51,Hogar,cuatro,d j j f i r w j s l,0.0
4725.0,2020-07-15 20:00:00,Cliente_4724,227.44,Ropa,5.0,v r f e j i n v u d,0.0
4726.0,2020-07-15 21:00:00,Cliente_4725,10.22,Hogar,5.0,z t d l d g f o k x,0.0
4727.0,2020-07-15 22:00:00,Cliente_4726,915.85,Electrónica,1.0,v q d c l i f m o b,0.0
,2020-07-15 23:00:00,Cliente_4727,$845.44,Juguetes,1.0,y g y w f x r r c b,0.0
4729.0,2020-07-16 00:00:00,Cliente_4728,$744.87,Libros,3.0,j v o u z i e x f l,0.0
4730.0,2020-07-16 01:00:00,Cliente_4729,176.14,Juguetes,tres,h r f d c e q q y k,0.0
4731.0,,Cliente_4730,$129.16,,tres,,0.0
4732.0,2020-07-16 03:00:00,,76.93,Electrónica,dos,d s l y y a j q c y,0.0
4733.0,2020-07-16 04:00:00,Cliente_4732,726.79,Juguetes,cuatro,,0.0
4734.0,2020-07-16 05:00:00,Cliente_4733,$929.52,Electrónica,2.0,g c x c j q o i a k,0.0
4735.0,2020-07-16 06:00:00,Cliente_4734,436.23 USD,Libros,5.0,v c b s r a g z g g,0.0
4736.0,,Cliente_4735,127.95,Ropa,1.0,j d i e p c v k f x,0.0
4737.0,2020-07-16 08:00:00,Cliente_4736,$517.27,Juguetes,cinco,v t g q y c r n r y,0.0
4738.0,2020-07-16 09:00:00,,355.34,Electrónica,cinco,i w a m h i r x l m,0.0
,2020-07-16 10:00:00,Cliente_4738,381.08,Juguetes,1.0,x d x x v t u w n c,0.0
4740.0,2020-07-16 11:00:00,Cliente_4739,625.12,Juguetes,5.0,g t x f u x s f i t,0.0
4741.0,2020-07-16 12:00:00,Cliente_4740,721.53,Juguetes,3.0,m n j w l b v w a s,0.0
4742.0,2020-07-16 13:00:00,Cliente_4741,$119.5,Hogar,1.0,j l y o r a y s l y,0.0
4743.0,2020-07-16 14:00:00,Cliente_4742,$45.23,,5.0,k q j w t d t g h c,0.0
4744.0,2020-07-16 15:00:00,,$994.39,,3.0,s b r a t g o n n f,0.0
4745.0,2020-07-16 16:00:00,Cliente_4744,$240.4,Juguetes,tres,p u b a b r e x m k,0.0
4746.0,2020-07-16 17:00:00,,,Ropa,4.0,f x d f r q d c c p,1.0
4747.0,,Cliente_4746,197.98 USD,Juguetes,3.0,u o w y n w d k a w,0.0
4748.0,2020-07-16 19:00:00,Cliente_4747,$48.57,Hogar,dos,y m j k a n z l l v,0.0
4749.0,2020-07-16 20:00:00,Cliente_4748,397.89,,1.0,t d d p c d n f n x,0.0
4750.0,,Cliente_4749,$804.38,Hogar,1.0,z k l u c y f f v t,0.0
4751.0,2020-07-16 22:00:00,Cliente_4750,347.83,Ropa,uno,l h g g d z t r l e,0.0
4752.0,2020-07-16 23:00:00,Cliente_4751,449.74 USD,Juguetes,5.0,u i g m r b w w i t,0.0
4753.0,2020-07-17 00:00:00,Cliente_4752,678.83,Electrónica,cinco,l u c f c e c i n f,0.0
4754.0,2020-07-17 01:00:00,Cliente_4753,513.81,,2.0,e c t y h g i e h a,0.0
,2020-07-17 02:00:00,Cliente_4754,$862.83,Ropa,tres,m z k q n i h t l i,0.0
4756.0,2020-07-17 03:00:00,Cliente_4755,867.38,Electrónica,5.0,s o c w w m p o e t,
4757.0,2020-07-17 04:00:00,Cliente_4756,$19.81,Hogar,3.0,,0.0
4758.0,2020-07-17 05:00:00,Cliente_4757,780.27,Libros,tres,,0.0
4759.0,2020-07-17 06:00:00,,$466.13,Libros,5.0,r f m g m m f c i g,0.0
4760.0,2020-07-17 07:00:00,Cliente_4759,988.95,Juguetes,cinco,u v x u g w c l u v,0.0
4761.0,2020-07-17 08:00:00,,488.4,Hogar,2.0,d s z q l v j t y u,0.0
4762.0,2020-07-17 09:00:00,Cliente_4761,987.03 USD,Ropa,4.0,w v q w x g z l r l,0.0
4763.0,2020-07-17 10:00:00,Cliente_4762,757.02,Libros,uno,i c w x r g p x t t,0.0
4764.0,2020-07-17 11:00:00,Cliente_4763,$256.12,Hogar,5.0,n z b a r x a t i t,0.0
4765.0,2020-07-17 12:00:00,Cliente_4764,543.01,Juguetes,5.0,,0.0
4766.0,2020-07-17 13:00:00,,992.21 USD,Electrónica,3.0,a k h l j v n g n n,0.0
,2020-07-17 14:00:00,Cliente_4766,858.96,Juguetes,4.0,s q m o z j n s m t,0.0
4768.0,2020-07-17 15:00:00,Cliente_4767,106.39,Juguetes,5.0,j s m c w c x p h b,0.0
4769.0,2020-07-17 16:00:00,Cliente_4768,709.31 USD,,4.0,,0.0
4770.0,2020-07-17 17:00:00,Cliente_4769,352.12,Libros,uno,w z s t f d m n k n,0.0
4771.0,2020-07-17 18:00:00,Cliente_4770,$16.91,Hogar,3.0,l z z o h a f y y i,0.0
4772.0,2020-07-17 19:00:00,Cliente_4771,,Electrónica,dos,q z w x g c t b l k,0.0
4773.0,2020-07-17 20:00:00,Cliente_4772,$242.41,Hogar,uno,v z f i v h j l g z,0.0
4774.0,2020-07-17 21:00:00,Cliente_4773,820.68,Ropa,cuatro,t k r z o u y r e s,0.0
4775.0,2020-07-17 22:00:00,Cliente_4774,343.96 USD,Juguetes,4.0,m h i n l l b s o k,0.0
4776.0,2020-07-17 23:00:00,Cliente_4775,$829.25,Libros,1.0,j c q w i q k b h f,0.0
4777.0,2020-07-18 00:00:00,Cliente_4776,10.59,Electrónica,4.0,w i f r n e w o v o,0.0
4778.0,2020-07-18 01:00:00,Cliente_4777,,Juguetes,dos,p w g y e z b n i x,1.0
4779.0,2020-07-18 02:00:00,Cliente_4778,248.75,Hogar,2.0,,0.0
4780.0,2020-07-18 03:00:00,Cliente_4779,241.23,Ropa,,u s f f v d b w l u,0.0
4781.0,2020-07-18 04:00:00,Cliente_4780,77.5,Hogar,cuatro,o m v e b m w p y v,0.0
4782.0,2020-07-18 05:00:00,Cliente_4781,$195.25,Juguetes,dos,s h d y p c v m m g,0.0
4783.0,,Cliente_4782,$559.99,Electrónica,4.0,t c i c m i a y r k,0.0
4784.0,2020-07-18 07:00:00,Cliente_4783,298.45,Libros,5.0,c d r r s h k c x s,0.0
4785.0,,Cliente_4784,423.22,Juguetes,3.0,z i p k m h m z i r,
4786.0,2020-07-18 09:00:00,Cliente_4785,$383.1,Electrónica,5.0,x l n e u w l j t m,0.0
4787.0,,,877.15,Juguetes,4.0,r z d b p z w r p c,0.0
4788.0,2020-07-18 11:00:00,Cliente_4787,$906.25,Ropa,4.0,j t a w z q a e l w,0.0
4789.0,2020-07-18 12:00:00,Cliente_4788,498.03,Hogar,3.0,u t h e n w y a z f,0.0
4790.0,2020-07-18 13:00:00,Cliente_4789,336.85,Libros,4.0,o n t k u h x i o t,0.0
4791.0,2020-07-18 14:00:00,Cliente_4790,115.73,Electrónica,tres,c t o o t v p n s p,0.0
4792.0,2020-07-18 15:00:00,Cliente_4791,$953.87,Libros,2.0,f e f p e o y n a r,0.0
,2020-07-18 16:00:00,Cliente_4792,69.62,Libros,tres,m j z u n u h m s k,0.0
,2020-07-18 17:00:00,Cliente_4793,304.67,Libros,tres,i a d t k f x c d e,0.0
4795.0,2020-07-18 18:00:00,Cliente_4794,305.09 USD,Electrónica,cinco,z j g d k h g u t a,0.0
4796.0,,Cliente_4795,$327.2,Electrónica,cuatro,h x j t q g h o r l,0.0
4797.0,2020-07-18 20:00:00,Cliente_4796,172.64,Libros,2.0,e v g l a z d r n m,0.0
4798.0,2020-07-18 21:00:00,Cliente_4797,785.33,Hogar,1.0,b b g n v n t h q r,0.0
4799.0,2020-07-18 22:00:00,Cliente_4798,$131.27,Juguetes,tres,g p k m g w u q t p,0.0
4800.0,2020-07-18 23:00:00,Cliente_4799,$638.56,Libros,1.0,,0.0
4801.0,2020-07-19 00:00:00,Cliente_4800,$132.61,Ropa,4.0,n i d l o s z c z j,0.0
4802.0,2020-07-19 01:00:00,Cliente_4801,$79.83,Libros,3.0,,0.0
,2020-07-19 02:00:00,Cliente_4802,910.34,Electrónica,uno,t j c p a y g x k r,
4804.0,2020-07-19 03:00:00,Cliente_4803,198.23,,cinco,y y e x u s b k e s,
4805.0,2020-07-19 04:00:00,Cliente_4804,823.04,Ropa,1.0,k q e c b k l z u n,0.0
4806.0,2020-07-19 05:00:00,Cliente_4805,549.18 USD,Juguetes,cinco,k l s s m n b p j o,0.0
4807.0,2020-07-19 06:00:00,Cliente_4806,87.08,Juguetes,2.0,g l y o o f j r h r,0.0
4808.0,2020-07-19 07:00:00,Cliente_4807,,Ropa,4.0,e g k b g d z s m k,0.0
4809.0,2020-07-19 08:00:00,,$254.49,,1.0,c n u c n k k f p a,0.0
4810.0,2020-07-19 09:00:00,Cliente_4809,861.05,Libros,tres,g j m g k f o m d k,0.0
4811.0,2020-07-19 10:00:00,Cliente_4810,$177.12,Libros,4.0,s i a d y s v n s j,0.0
,2020-07-19 11:00:00,Cliente_4811,,Hogar,1.0,u u a q p n l r s e,0.0
4813.0,2020-07-19 12:00:00,Cliente_4812,23.1,Libros,3.0,s g u z r y b g a n,0.0
4814.0,2020-07-19 13:00:00,Cliente_4813,516.66,Ropa,tres,m f s m h v y i z v,0.0
,2020-07-19 14:00:00,,771.75,Hogar,3.0,q k s m s o q l d d,0.0
4816.0,2020-07-19 15:00:00,Cliente_4815,935.45,Libros,3.0,l w j r t i g y a m,0.0
4817.0,2020-07-19 16:00:00,,910.11,Hogar,1.0,d u t w m k w z m x,0.0
4818.0,2020-07-19 17:00:00,Cliente_4817,821.43,Ropa,2.0,l o w r x c j w j p,0.0
4819.0,2020-07-19 18:00:00,,889.31,,5.0,a y n w e y a i a a,0.0
4820.0,2020-07-19 19:00:00,Cliente_4819,207.23,Electrónica,5.0,p u q c j n y y f p,0.0
4821.0,2020-07-19 20:00:00,Cliente_4820,291.34,Ropa,5.0,r w w g j l e e c t,0.0
4822.0,2020-07-19 21:00:00,Cliente_4821,296.08,Juguetes,dos,n p h c q u o r x k,0.0
4823.0,2020-07-19 22:00:00,Cliente_4822,383.28,Juguetes,3.0,p f b o i p p b a t,0.0
,2020-07-19 23:00:00,Cliente_4823,399.39,Ropa,3.0,r l j b v v f x q b,0.0
4825.0,2020-07-20 00:00:00,Cliente_4824,549.11,,4.0,d w h s n c l e a j,0.0
4826.0,2020-07-20 01:00:00,Cliente_4825,168.28,Ropa,cinco,u f n b i o x u p t,0.0
4827.0,2020-07-20 02:00:00,Cliente_4826,$694.33,Electrónica,5.0,x k n z g u e h j b,0.0
4828.0,2020-07-20 03:00:00,Cliente_4827,175.89,Ropa,tres,j i w o e c c q b s,0.0
4829.0,2020-07-20 04:00:00,Cliente_4828,317.21,Libros,cinco,o t n k g y b z h a,0.0
4830.0,2020-07-20 05:00:00,Cliente_4829,508.31,Libros,3.0,w o y l z l q e m v,0.0
4831.0,2020-07-20 06:00:00,Cliente_4830,798.48,Hogar,tres,b y g l n a k d a u,0.0
4832.0,2020-07-20 07:00:00,Cliente_4831,$742.07,Juguetes,tres,,0.0
4833.0,2020-07-20 08:00:00,,649.08 USD,Juguetes,uno,d x u u f i k q w l,0.0
4834.0,2020-07-20 09:00:00,Cliente_4833,$164.22,Ropa,uno,b z j z q v w q s l,0.0
4835.0,2020-07-20 10:00:00,Cliente_4834,551.57,Juguetes,uno,m x f u o z p y i g,0.0
4836.0,2020-07-20 11:00:00,Cliente_4835,96.57 USD,Libros,uno,m w v b e w c u u t,0.0
,2020-07-20 12:00:00,Cliente_4836,$383.59,Electrónica,dos,y v a d d k u m x u,
4838.0,2020-07-20 13:00:00,Cliente_4837,419.38,Ropa,4.0,,1.0
4839.0,2020-07-20 14:00:00,Cliente_4838,49.41,Juguetes,4.0,d m e q o u y u a x,0.0
4840.0,2020-07-20 15:00:00,Cliente_4839,281.25 USD,,3.0,,0.0
4841.0,2020-07-20 16:00:00,Cliente_4840,$956.09,Hogar,5.0,f w n g d j i z x k,0.0
,2020-07-20 17:00:00,Cliente_4841,954.1,Juguetes,uno,,0.0
4843.0,2020-07-20 18:00:00,,358.8,Electrónica,4.0,w t o i v w b c i f,0.0
4844.0,2020-07-20 19:00:00,Cliente_4843,$52.67,Electrónica,4.0,o r u i o o b m q x,0.0
4845.0,2020-07-20 20:00:00,Cliente_4844,187.3,Juguetes,1.0,u q s c h n n u j t,0.0
4846.0,2020-07-20 21:00:00,Cliente_4845,398.3,Juguetes,dos,q u c h l c p p g l,0.0
4847.0,2020-07-20 22:00:00,Cliente_4846,$948.3,Libros,2.0,a w k j v x k n j w,0.0
4848.0,2020-07-20 23:00:00,Cliente_4847,149.79,Juguetes,4.0,i i u q k m u l j q,0.0
4849.0,2020-07-21 00:00:00,Cliente_4848,765.88 USD,Hogar,,j p e f h u d x o v,0.0
4850.0,2020-07-21 01:00:00,Cliente_4849,117.6,Libros,uno,e j z n i q n k i x,0.0
4851.0,2020-07-21 02:00:00,Cliente_4850,$981.45,Ropa,cuatro,o g f i y r t f r c,0.0
4852.0,2020-07-21 03:00:00,Cliente_4851,387.8,Hogar,uno,f r f l v y x e n m,0.0
,2020-07-21 04:00:00,Cliente_4852,777.48,Libros,dos,h l v u l t f q u c,
4854.0,2020-07-21 05:00:00,Cliente_4853,349.17,Libros,1.0,t b s w o w j o r n,0.0
4855.0,2020-07-21 06:00:00,Cliente_4854,631.39,Electrónica,dos,,0.0
4856.0,2020-07-21 07:00:00,Cliente_4855,200.1,Libros,2.0,h h w f m o k t j i,0.0
4857.0,2020-07-21 08:00:00,Cliente_4856,$154.56,Hogar,1.0,m o w k n g h d d n,0.0
,2020-07-21 09:00:00,Cliente_4857,938.68,Juguetes,dos,p g i p y d c x n l,
4859.0,2020-07-21 10:00:00,Cliente_4858,$918.47,,3.0,i g b l u r b v r g,0.0
4860.0,2020-07-21 11:00:00,Cliente_4859,888.59,Ropa,uno,,0.0
4861.0,2020-07-21 12:00:00,Cliente_4860,,Libros,3.0,c l r j y z j m e l,0.0
4862.0,2020-07-21 13:00:00,Cliente_4861,810.19,,1.0,z h s c g q n a a c,0.0
4863.0,2020-07-21 14:00:00,Cliente_4862,78.35,,dos,j q r h i i j h w q,0.0
4864.0,2020-07-21 15:00:00,Cliente_4863,$341.44,Libros,2.0,i u o w j a w e k s,0.0
4865.0,2020-07-21 16:00:00,Cliente_4864,$320.57,Electrónica,4.0,v n n g n x j o n w,0.0
4866.0,2020-07-21 17:00:00,Cliente_4865,639.29,Electrónica,4.0,s z q a p a y u s k,0.0
4867.0,,Cliente_4866,,Juguetes,3.0,,0.0
4868.0,2020-07-21 19:00:00,Cliente_4867,157.02,Libros,dos,c n g b e q j s d z,0.0
4869.0,2020-07-21 20:00:00,Cliente_4868,600.5,Ropa,4.0,e f m v p i g f x k,0.0
4870.0,2020-07-21 21:00:00,Cliente_4869,816.24,Juguetes,dos,b p g g f v e t r j,0.0
,2020-07-21 22:00:00,Cliente_4870,388.3,Libros,1.0,p b u t w y o x t v,0.0
4872.0,2020-07-21 23:00:00,Cliente_4871,140.95,Electrónica,cuatro,c r j p l d b j b a,0.0
4873.0,2020-07-22 00:00:00,Cliente_4872,$204.72,Ropa,tres,o s e g a i g s c w,0.0
4874.0,2020-07-22 01:00:00,Cliente_4873,245.11,Juguetes,4.0,h u p w s l k s z z,0.0
4875.0,2020-07-22 02:00:00,Cliente_4874,306.9,Ropa,2.0,e j h v l b d t o e,0.0
4876.0,2020-07-22 03:00:00,Cliente_4875,646.37,Libros,cinco,e g j m x e q i o j,0.0
4877.0,2020-07-22 04:00:00,Cliente_4876,$604.94,,5.0,x o e b m w i p q l,0.0
4878.0,2020-07-22 05:00:00,Cliente_4877,699.12,,2.0,k i e v v r q i l n,0.0
4879.0,2020-07-22 06:00:00,Cliente_4878,368.88 USD,Ropa,uno,l k j l f t c d b f,0.0
4880.0,2020-07-22 07:00:00,Cliente_4879,$825.76,Electrónica,cuatro,t s n j f u u e h t,0.0
4881.0,2020-07-22 08:00:00,Cliente_4880,$212.05,Libros,5.0,f u h u i u h n s g,0.0
4882.0,2020-07-22 09:00:00,Cliente_4881,$474.35,Ropa,uno,l n f s j j h a w y,0.0
4883.0,2020-07-22 10:00:00,Cliente_4882,802.93,Libros,2.0,r y i z j m r h j y,0.0
4884.0,2020-07-22 11:00:00,,$188.36,Electrónica,1.0,a u y s q v t d t m,0.0
4885.0,2020-07-22 12:00:00,Cliente_4884,$118.76,Libros,2.0,z m i x a b x b f a,0.0
4886.0,2020-07-22 13:00:00,Cliente_4885,$884.85,Electrónica,4.0,e c d p y c c v p f,0.0
4887.0,2020-07-22 14:00:00,Cliente_4886,349.5,,uno,e o x c z y k f d t,0.0
4888.0,2020-07-22 15:00:00,,687.03,Juguetes,4.0,t c g f m i a i v k,0.0
4889.0,2020-07-22 16:00:00,Cliente_4888,$35.1,Libros,1.0,o l o v t y r q t c,0.0
4890.0,2020-07-22 17:00:00,Cliente_4889,$693.15,Hogar,dos,e n e x s k i u k r,0.0
,2020-07-22 18:00:00,Cliente_4890,322.94 USD,Juguetes,2.0,f s v o e a w i c l,0.0
4892.0,2020-07-22 19:00:00,Cliente_4891,65.18,Electrónica,uno,e s c h i l z o m q,0.0
4893.0,2020-07-22 20:00:00,Cliente_4892,$613.71,Hogar,2.0,e j w w i h z p a p,0.0
4894.0,2020-07-22 21:00:00,,$248.4,Ropa,tres,q l p c s a s l y z,0.0
4895.0,,Cliente_4894,392.94,Ropa,tres,o p f n c o q x q h,0.0
4896.0,2020-07-22 23:00:00,Cliente_4895,89.78,Juguetes,cuatro,z x l k e z c s a d,0.0
4897.0,2020-07-23 00:00:00,Cliente_4896,155.69,Hogar,3.0,c i m x n k f x l i,0.0
4898.0,,Cliente_4897,$305.0,Libros,3.0,f w a n v p k l l x,0.0
4899.0,,Cliente_4898,98.86,Hogar,5.0,,0.0
4900.0,2020-07-23 03:00:00,Cliente_4899,$911.72,Juguetes,cinco,w t h q v f p k j u,0.0
4901.0,2020-07-23 04:00:00,,15.99,Libros,5.0,t c i l b b f b r d,0.0
4902.0,2020-07-23 05:00:00,Cliente_4901,489.02,Libros,5.0,i k o q z t o p p z,0.0
4903.0,2020-07-23 06:00:00,,$132.01,Ropa,2.0,w h g e c o t e c i,0.0
4904.0,2020-07-23 07:00:00,Cliente_4903,$314.6,Hogar,cuatro,w y l l q t t x c b,0.0
4905.0,2020-07-23 08:00:00,Cliente_4904,926.8,Libros,4.0,h q w s s q d d z t,0.0
4906.0,2020-07-23 09:00:00,Cliente_4905,170.08,Juguetes,tres,h j b j r s r m h e,0.0
4907.0,2020-07-23 10:00:00,Cliente_4906,$966.17,Ropa,4.0,p k f k b e u h d r,0.0
4908.0,2020-07-23 11:00:00,Cliente_4907,213.74,,3.0,r s t e i p s a h g,0.0
4909.0,2020-07-23 12:00:00,,$744.15,Hogar,4.0,n c h q d r y s v u,0.0
4910.0,2020-07-23 13:00:00,Cliente_4909,551.21,Ropa,1.0,k q t e u y l w a c,
4911.0,2020-07-23 14:00:00,Cliente_4910,885.63,,1.0,q c d u t k y w u n,0.0
4912.0,,Cliente_4911,$558.45,Hogar,4.0,p m e p v p a l g w,0.0
4913.0,2020-07-23 16:00:00,,$539.21,,2.0,c v i c m q g l d v,0.0
4914.0,2020-07-23 17:00:00,Cliente_4913,203.5,Ropa,tres,x g p a k i q m m i,0.0
4915.0,2020-07-23 18:00:00,Cliente_4914,174.57,Libros,cuatro,l t f c d r i g a f,0.0
4916.0,2020-07-23 19:00:00,Cliente_4915,917.32,Electrónica,tres,w i j x k l g x e x,0.0
,2020-07-23 20:00:00,Cliente_4916,334.56,Libros,cinco,b c c k f h o u h d,0.0
4918.0,2020-07-23 21:00:00,Cliente_4917,378.36 USD,Ropa,cuatro,r f j w a w p z q q,0.0
4919.0,,Cliente_4918,$762.23,Electrónica,2.0,i o g j j i w s l c,0.0
4920.0,2020-07-23 23:00:00,Cliente_4919,$345.44,Electrónica,5.0,k k x f c y i e t d,0.0
4921.0,2020-07-24 00:00:00,Cliente_4920,952.54 USD,Electrónica,4.0,d i f i r s v p t o,0.0
4922.0,2020-07-24 01:00:00,Cliente_4921,740.55 USD,Juguetes,1.0,s p k z l o z f e r,0.0
4923.0,2020-07-24 02:00:00,Cliente_4922,601.45,Ropa,4.0,m z k a l c f r u q,0.0
4924.0,2020-07-24 03:00:00,Cliente_4923,$882.09,Juguetes,uno,i b i z n a y x a k,0.0
4925.0,2020-07-24 04:00:00,Cliente_4924,$59.11,Electrónica,uno,d q y q o g w r d y,0.0
4926.0,2020-07-24 05:00:00,Cliente_4925,264.49,Juguetes,cuatro,q f y y e y s e w y,0.0
4927.0,2020-07-24 06:00:00,Cliente_4926,$470.39,Juguetes,4.0,g i h k k q t p l r,0.0
4928.0,2020-07-24 07:00:00,Cliente_4927,234.71,Ropa,1.0,k q y k n s a u r f,0.0
4929.0,2020-07-24 08:00:00,Cliente_4928,746.47,Hogar,3.0,d p o u s y v v a q,0.0
4930.0,,Cliente_4929,$920.02,Juguetes,5.0,k w d o b w h c o d,0.0
4931.0,2020-07-24 10:00:00,Cliente_4930,429.53 USD,Juguetes,2.0,t j y z t u o p i r,0.0
4932.0,2020-07-24 11:00:00,Cliente_4931,$348.71,Electrónica,4.0,k v n e e n o s b u,0.0
4933.0,2020-07-24 12:00:00,Cliente_4932,$961.94,Electrónica,5.0,t o j b y p q e t y,0.0
4934.0,2020-07-24 13:00:00,Cliente_4933,$450.4,Electrónica,5.0,l p x n u b o e v w,0.0
4935.0,2020-07-24 14:00:00,Cliente_4934,494.16,Libros,tres,f t y t v y t c b m,0.0
4936.0,,Cliente_4935,$358.13,Juguetes,5.0,a v d g n v j o i w,0.0
4937.0,2020-07-24 16:00:00,Cliente_4936,910.45,Electrónica,cuatro,c r p e y m d b f j,0.0
4938.0,2020-07-24 17:00:00,Cliente_4937,573.27,Ropa,5.0,o f o q j c d g t q,0.0
4939.0,2020-07-24 18:00:00,Cliente_4938,764.55,Libros,4.0,m t x g v l e o m z,0.0
4940.0,2020-07-24 19:00:00,Cliente_4939,813.69,Hogar,cuatro,y v g a o h d u v t,0.0
4941.0,2020-07-24 20:00:00,Cliente_4940,348.43,Juguetes,uno,v i h r u j l f x e,0.0
4942.0,2020-07-24 21:00:00,Cliente_4941,439.36,Juguetes,3.0,a n i r v q v p d n,0.0
4943.0,2020-07-24 22:00:00,Cliente_4942,849.99,Ropa,dos,l b v n b a a h x f,1.0
4944.0,2020-07-24 23:00:00,Cliente_4943,369.62,Hogar,1.0,d h c s d z s q p g,0.0
4945.0,2020-07-25 00:00:00,Cliente_4944,796.0,Hogar,2.0,f q z z t h y b h g,0.0
4946.0,2020-07-25 01:00:00,Cliente_4945,941.58,Libros,4.0,w l v p o x z d n z,0.0
4947.0,2020-07-25 02:00:00,Cliente_4946,$626.98,Juguetes,1.0,q t c u c j f r k e,0.0
4948.0,2020-07-25 03:00:00,Cliente_4947,$744.21,Electrónica,cinco,v n n i w y r l d n,0.0
4949.0,2020-07-25 04:00:00,Cliente_4948,807.05,Ropa,5.0,f a x i s h a m y e,0.0
4950.0,2020-07-25 05:00:00,Cliente_4949,846.59,Ropa,2.0,w i g s d y u f j u,0.0
4951.0,2020-07-25 06:00:00,Cliente_4950,401.1 USD,Ropa,cuatro,g m b u k u h l v h,0.0
4952.0,2020-07-25 07:00:00,Cliente_4951,60.75 USD,Ropa,2.0,m v e x b x u x v q,0.0
,2020-07-25 08:00:00,Cliente_4952,407.86 USD,Electrónica,tres,y n w w w r v o n x,0.0
